ID,Jurisdiction,Title,Link,Category,Introduction Date
VA-20261-SB778,Virginia,"Display of obscene material to a minor unlawful; penalty.","https://lis.virginia.gov/bill-details/20261/SB778",Bill,2026-01-22
VA-20261-SB779,Virginia,"Eminent domain; condemnation proceedings, entry of order and recordation of certificate.","https://lis.virginia.gov/bill-details/20261/SB779",Bill,2026-01-22
VA-20261-SB780,Virginia,"Judges; maximum number in general district court in Twenty-sixth Judicial District.","https://lis.virginia.gov/bill-details/20261/SB780",Bill,2026-01-22
VA-20261-SB781,Virginia,"Zoning; adequate public facilities.","https://lis.virginia.gov/bill-details/20261/SB781",Bill,2026-01-22
VA-20261-SB782,Virginia,"Corporations; limited liability decentralized autonomous organizations (LLDs).","https://lis.virginia.gov/bill-details/20261/SB782",Bill,2026-01-22
VA-20261-SB783,Virginia,"Law-enforcement agencies; agreements with federal authority for immigration enforcement.","https://lis.virginia.gov/bill-details/20261/SB783",Bill,2026-01-22
VA-20261-SB784,Virginia,"Bioslurry; prohibiting injection in wells in a groundwater management area.","https://lis.virginia.gov/bill-details/20261/SB784",Bill,2026-01-22
VA-20261-SB785,Virginia,"Teacher, other instructional personnel, etc., exits; data collection, disaggregation by race.","https://lis.virginia.gov/bill-details/20261/SB785",Bill,2026-01-23
VA-20261-SB786,Virginia,"Income tax, state and corporate; microchip & semiconductor manufacturing & supply chain tax credits.","https://lis.virginia.gov/bill-details/20261/SB786",Bill,2026-01-23
VA-20261-SB787,Virginia,"Virginia National Guard TRICARE Reimbursement Fund; established.","https://lis.virginia.gov/bill-details/20261/SB787",Bill,2026-01-23
VA-20261-SB788,Virginia,"Alcoholic beverage control; payment of excise tax on beer, wine coolers, and wine, penalties.","https://lis.virginia.gov/bill-details/20261/SB788",Bill,2026-01-23
VA-20261-SB789,Virginia,"Liquid nicotine and nicotine vapor products; certification.","https://lis.virginia.gov/bill-details/20261/SB789",Bill,2026-01-23
VA-20261-SB790,Virginia,"Health insurance; mandated benefits, coverage for treatment of menopause and perimenopause.","https://lis.virginia.gov/bill-details/20261/SB790",Bill,2026-01-23
VA-20261-SB791,Virginia,"Assisted living facilities; requirements for resident referral agencies, required disclosures, etc.","https://lis.virginia.gov/bill-details/20261/SB791",Bill,2026-01-23
VA-20261-SB792,Virginia,"Pet shops; sale of puppy mill dogs prohibited, civil penalty.","https://lis.virginia.gov/bill-details/20261/SB792",Bill,2026-01-23
VA-20261-SB793,Virginia,"Court of Appeals of Virginia; increases maximum number of judges, hearings en banc.","https://lis.virginia.gov/bill-details/20261/SB793",Bill,2026-01-23
VA-20261-SB794,Virginia,"Virginia Health Care Protection Act; established, prohibition on extradition for certain crimes.","https://lis.virginia.gov/bill-details/20261/SB794",Bill,2026-01-23
VA-20261-SB795,Virginia,"Licensed massage therapists; moves oversight and licensure to Board of Physical Therapy.","https://lis.virginia.gov/bill-details/20261/SB795",Bill,2026-01-23
VA-20261-SB796,Virginia,"Artificial Intelligence Companion Chatbots and Minors Act; established, enforcement, civil penalty.","https://lis.virginia.gov/bill-details/20261/SB796",Bill,2026-01-23
VA-20261-SB797,Virginia,"Firearm purchase; requirements, penalties.","https://lis.virginia.gov/bill-details/20261/SB797",Bill,2026-01-23
VA-20261-SB798,Virginia,"Boyd-Graves Conference, et al.; work group to address legal deserts within the Commonwealth, report.","https://lis.virginia.gov/bill-details/20261/SB798",Bill,2026-01-23
VA-20261-SB799,Virginia,"Tangible personal property tax relief; rate of taxation.","https://lis.virginia.gov/bill-details/20261/SB799",Bill,2026-01-23
VA-20261-SB800,Virginia,"Winchester Parking Authority Act; amends Act to grant Authority power to sell, etc.","https://lis.virginia.gov/bill-details/20261/SB800",Bill,2026-01-23
VA-20261-SB801,Virginia,"""Carry Me Back to Old Virginny;"" removes designation as official state song emeritus.","https://lis.virginia.gov/bill-details/20261/SB801",Bill,2026-01-23
VA-20261-SB802,Virginia,"Clean energy and community flood preparedness; market-based trading program.","https://lis.virginia.gov/bill-details/20261/SB802",Bill,2026-01-23
VA-20261-SB803,Virginia,"Virginia Fair Housing Law; regulations defining terms related to unlawful conduct.","https://lis.virginia.gov/bill-details/20261/SB803",Bill,2026-01-23
VA-20261-SB804,Virginia,"Judicial Inquiry and Review Commission; submission of annual report.","https://lis.virginia.gov/bill-details/20261/SB804",Bill,2026-01-23
VA-20261-SB805,Virginia,"Landowners; sale of certain property by locality.","https://lis.virginia.gov/bill-details/20261/SB805",Bill,2026-01-23
VA-20261-SB806,Virginia,"Norfolk, City of; amending charter, conformity with zoning ordinance.","https://lis.virginia.gov/bill-details/20261/SB806",Bill,2026-01-23
VA-20261-SB807,Virginia,"Hunting within certain areas of Monroe Bay in Westmoreland County; prohibited.","https://lis.virginia.gov/bill-details/20261/SB807",Bill,2026-01-23
VA-20261-SB808,Virginia,"Nursing facilities; related party rent disclosures, incentive payment reduction, penalty.","https://lis.virginia.gov/bill-details/20261/SB808",Bill,2026-01-23
VA-20261-SB809,Virginia,"Alcoholic beverage control; manufacturer license, small commercial winery, sale at events.","https://lis.virginia.gov/bill-details/20261/SB809",Bill,2026-01-23
VA-20261-SB810,Virginia,"Deferred or installment payment agreements; outstanding court-assessed fines, fees, taxes, or costs.","https://lis.virginia.gov/bill-details/20261/SB810",Bill,2026-01-23
VA-20261-SB811,Virginia,"Clinical nurse specialists; practice agreements, consultation requirements.","https://lis.virginia.gov/bill-details/20261/SB811",Bill,2026-01-23
VA-20261-SB812,Virginia,"Victims of crime; reimbursement for expenses, report.","https://lis.virginia.gov/bill-details/20261/SB812",Bill,2026-01-23
VA-20261-SB813,Virginia,"Sickle Cell Coordinated Access Network; established.","https://lis.virginia.gov/bill-details/20261/SB813",Bill,2026-01-23
VA-20261-SB814,Virginia,"Conservation easement owners, certain; DCR to report demographic information.","https://lis.virginia.gov/bill-details/20261/SB814",Bill,2026-01-23
VA-20261-SB815,Virginia,"School bds.; opening of school year, certain alternative schedules & schedule flexibility permitted.","https://lis.virginia.gov/bill-details/20261/SB815",Bill,2026-01-23
VA-20261-SB816,Virginia,"Employees of state government; personal interest in certain contracts prohibited.","https://lis.virginia.gov/bill-details/20261/SB816",Bill,2026-01-23
VA-20261-SB817,Virginia,"School bds.; parental notification of course registration deadlines and processes required, policies.","https://lis.virginia.gov/bill-details/20261/SB817",Bill,2026-01-23
VA-20261-SB818,Virginia,"Electric utilities; licensed retail suppliers, renewable portfolio standard requirements.","https://lis.virginia.gov/bill-details/20261/SB818",Bill,2026-01-23
VA-20261-SB819,Virginia,"Lottery, casino gaming, etc.; Va. Lottery shall study responsibility of gaming, age verification.","https://lis.virginia.gov/bill-details/20261/SB819",Bill,2026-01-23
VA-20261-SB820,Virginia,"Community Builders Pilot Program; name change, statewide demonstration model site, repeals sunset.","https://lis.virginia.gov/bill-details/20261/SB820",Bill,2026-01-23
VA-20261-SB821,Virginia,"Kratom; Virginia State Crime Commission to conduct an analysis of enforcement & regulation, report.","https://lis.virginia.gov/bill-details/20261/SB821",Bill,2026-01-23
VA-20261-SB822,Virginia,"School nurses; sickle cell disease training.","https://lis.virginia.gov/bill-details/20261/SB822",Bill,2026-01-23
VA-20261-SB823,Virginia,"Contractors; regulation, solar installation companies, sale, lease, etc., of solar energy systems.","https://lis.virginia.gov/bill-details/20261/SB823",Bill,2026-01-23
VA-20261-SB824,Virginia,"School board employee grievance procedure; timing of dispute resolution.","https://lis.virginia.gov/bill-details/20261/SB824",Bill,2026-01-23
VA-20261-SB825,Virginia,"Coal Surface Mining Reclamation Fund; surface mining pool bond fees.","https://lis.virginia.gov/bill-details/20261/SB825",Bill,2026-01-23
VA-20261-SB826,Virginia,"Marijuana; creates framework for retail sales.","https://lis.virginia.gov/bill-details/20261/SB826",Bill,2026-01-23
VA-20261-SB827,Virginia,"Underground transmission lines; pilot program, clarifies qualifying projects, report.","https://lis.virginia.gov/bill-details/20261/SB827",Bill,2026-01-23
VA-20261-SB828,Virginia,"Motion picture production; increases aggregate cap on tax credit, extends sunset.","https://lis.virginia.gov/bill-details/20261/SB828",Bill,2026-01-23
VA-20261-SB829,Virginia,"Real property tax bills; disclosure, resource protection area.","https://lis.virginia.gov/bill-details/20261/SB829",Bill,2026-01-23
VA-20261-SB830,Virginia,"Official government materials; use of specific geographic terminology.","https://lis.virginia.gov/bill-details/20261/SB830",Bill,2026-01-23
VA-20261-SB831,Virginia,"Challenges of qualified voters; duty of local electoral board to certify, civil penalty.","https://lis.virginia.gov/bill-details/20261/SB831",Bill,2026-01-23
VA-20261-SB832,Virginia,"Vulnerable road user safety zones; VDOT to develop criteria & recommendations for designation.","https://lis.virginia.gov/bill-details/20261/SB832",Bill,2026-01-23
VA-20261-SB833,Virginia,"Open containers; prohibition on consumption and possession in the passenger area of motor vehicles.","https://lis.virginia.gov/bill-details/20261/SB833",Bill,2026-01-23
VA-20261-SB834,Virginia,"Virginia Solar Energy and Battery Energy Storage Systems Grant Program; established.","https://lis.virginia.gov/bill-details/20261/SB834",Bill,2026-01-27
VA-20261-SB835,Virginia,"Solid Rocket Motor Manufacturing Grant Fund; created.","https://lis.virginia.gov/bill-details/20261/SB835",Bill,2026-02-24
VA-20261-SB836,Virginia,"Transformer Manufacturing Expansion Grant Fund; created.","https://lis.virginia.gov/bill-details/20261/SB836",Bill,2026-02-24
VA-20261-SJ19,Virginia,"Commemorating the life and legacy of Gene Vincent.","https://lis.virginia.gov/bill-details/20261/SJ19",Joint Resolution,2026-01-06
VA-20261-SJ20,Virginia,"Commending Angelo DiMartino.","https://lis.virginia.gov/bill-details/20261/SJ20",Joint Resolution,2026-01-06
VA-20261-SJ21,Virginia,"Medical errors; Jt. Com. on Health Care to study options for establishing protected reporting system","https://lis.virginia.gov/bill-details/20261/SJ21",Joint Resolution,2026-01-06
VA-20261-SJ22,Virginia,"Virginia's manufacturing sector; JLARC to update its 2016 study of the impact of regulations.","https://lis.virginia.gov/bill-details/20261/SJ22",Joint Resolution,2026-01-09
VA-20261-SJ23,Virginia,"Rural Affairs, Secretariat of; JLARC to study need for and feasibility of creating.","https://lis.virginia.gov/bill-details/20261/SJ23",Joint Resolution,2026-01-13
VA-20261-SJ24,Virginia,"Celebrating the life of John S. Cheadle.","https://lis.virginia.gov/bill-details/20261/SJ24",Joint Resolution,2026-01-13
VA-20261-SJ25,Virginia,"Wiccocomico Pinn lineage of Northumberland County.","https://lis.virginia.gov/bill-details/20261/SJ25",Joint Resolution,2026-01-13
VA-20261-SJ26,Virginia,"Parole; JLARC to study expansion of discretionary eligibility.","https://lis.virginia.gov/bill-details/20261/SJ26",Joint Resolution,2026-01-13
VA-20261-SJ27,Virginia,"Constitutional amendment; qualifications of voters, United States citizenship (first reference).","https://lis.virginia.gov/bill-details/20261/SJ27",Joint Resolution,2026-01-13
VA-20261-SJ28,Virginia,"Flooding in Prince Edward County; Depart. of Conservation & Recreation to study methods to mitigate.","https://lis.virginia.gov/bill-details/20261/SJ28",Joint Resolution,2026-01-14
VA-20261-SJ29,Virginia,"Commending the Montgomery County Parks and Recreation Department.","https://lis.virginia.gov/bill-details/20261/SJ29",Joint Resolution,2026-01-14
VA-20261-SJ30,Virginia,"Commending the Montgomery County Emergency Assistance Program.","https://lis.virginia.gov/bill-details/20261/SJ30",Joint Resolution,2026-01-14
VA-20261-SJ31,Virginia,"Washington County; DCR to study feasibility of establishing a state park in Holston River watershed.","https://lis.virginia.gov/bill-details/20261/SJ31",Joint Resolution,2026-01-14
VA-20261-SJ32,Virginia,"Celebrating the life of Kevin John McDonald.","https://lis.virginia.gov/bill-details/20261/SJ32",Joint Resolution,2026-01-15
VA-20261-SJ33,Virginia,"Commending the Blacksburg High School boys' golf team.","https://lis.virginia.gov/bill-details/20261/SJ33",Joint Resolution,2026-01-14
VA-20261-SJ34,Virginia,"Commending the Auburn High School baseball team.","https://lis.virginia.gov/bill-details/20261/SJ34",Joint Resolution,2026-01-14
VA-20261-SJ35,Virginia,"Celebrating the life of Palmer Leslie Griffith, Jr.","https://lis.virginia.gov/bill-details/20261/SJ35",Joint Resolution,2026-01-14
VA-20261-SJ36,Virginia,"Celebrating the life of William Bruce Rutherford, USN, Ret.","https://lis.virginia.gov/bill-details/20261/SJ36",Joint Resolution,2026-01-15
VA-20261-SJ37,Virginia,"Commending the Friends of Dyke Marsh.","https://lis.virginia.gov/bill-details/20261/SJ37",Joint Resolution,2026-01-16
VA-20261-SJ38,Virginia,"Craft beer industry; Department of Taxation to prepare a report on local taxation.","https://lis.virginia.gov/bill-details/20261/SJ38",Joint Resolution,2026-01-16
VA-20261-SJ39,Virginia,"Commending the Marion Senior High School boys' tennis team.","https://lis.virginia.gov/bill-details/20261/SJ39",Joint Resolution,2026-01-19
VA-20261-SJ40,Virginia,"Commending Blue Ridge Cancer Care.","https://lis.virginia.gov/bill-details/20261/SJ40",Joint Resolution,2026-01-19
VA-20261-SJ41,Virginia,"Commending the Rural Retreat Volunteer Fire Department.","https://lis.virginia.gov/bill-details/20261/SJ41",Joint Resolution,2026-01-19
VA-20261-SJ42,Virginia,"Celebrating the life of the Honorable Thomas Selby Ellis III.","https://lis.virginia.gov/bill-details/20261/SJ42",Joint Resolution,2026-01-19
VA-20261-SJ43,Virginia,"Celebrating the life of Ruth Goode Mouton.","https://lis.virginia.gov/bill-details/20261/SJ43",Joint Resolution,2026-01-19
